OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerState,Region,ProductID,Quantity,UnitPrice,Discount,SalesAmount,Profit
ORD-2024-00241,2024-12-07,2024-12-12,First Class,C-017,TN,South,P-011,8,559,0.1,4024.8,1384.8
ORD-2025-00242,2025-01-22,2025-01-25,First Class,C-023,FL,South,P-008,7,89.99,0.05,598.43,332.43
ORD-2025-00243,2025-09-07,2025-09-14,Same Day,C-030,MD,East,P-005,5,329,0.15,1398.25,423.25
ORD-2025-00244,2025-03-30,2025-04-03,Second Class,C-025,TN,South,P-012,12,249,0.05,2838.6,1158.6
ORD-2024-00245,2024-03-31,2024-04-06,Same Day,C-025,TN,South,P-017,2,12.49,0.05,23.73,13.53
ORD-2025-00246,2025-01-27,2025-01-30,Standard Class,C-017,TN,South,P-008,11,89.99,0.05,940.4,522.4
ORD-2024-00247,2024-02-05,2024-02-09,Second Class,C-015,OR,West,P-013,1,179,0.05,170.05,75.05
ORD-2025-00248,2025-02-18,2025-02-19,First Class,C-021,FL,South,P-003,11,849,0,9339,3399
ORD-2024-00249,2024-10-22,2024-10-27,Standard Class,C-030,MD,East,P-005,7,329,0.05,2187.85,822.85
ORD-2025-00250,2025-02-06,2025-02-10,Standard Class,C-023,FL,South,P-004,2,499,0.15,848.3,228.3
ORD-2024-00251,2024-01-23,2024-01-28,Standard Class,C-039,OK,Central,P-005,2,329,0.2,526.4,136.4
ORD-2025-00252,2025-08-10,2025-08-13,Second Class,C-007,GA,South,P-003,11,849,0,9339,3399
ORD-2025-00253,2025-11-01,2025-11-04,Standard Class,C-040,KY,South,P-020,8,34.99,0.2,223.94,111.94
ORD-2024-00254,2024-03-30,2024-03-31,Same Day,C-025,TN,South,P-014,10,59,0.15,501.5,221.5
ORD-2025-00255,2025-11-17,2025-11-23,Second Class,C-040,KY,South,P-016,5,6.99,0.2,27.96,11.96
ORD-2024-00256,2024-08-26,2024-08-27,Second Class,C-011,TX,South,P-010,5,429,0,2145,945
ORD-2025-00257,2025-11-24,2025-11-30,First Class,C-023,FL,South,P-002,1,999,0.2,799.2,189.2
ORD-2024-00258,2024-10-22,2024-10-27,First Class,C-020,MO,North,P-007,7,119,0,833,385
ORD-2025-00259,2025-01-16,2025-01-17,First Class,C-036,PA,East,P-002,11,999,0,10989,4279
ORD-2024-00260,2024-02-22,2024-02-27,First Class,C-021,FL,South,P-009,11,199,0.2,1751.2,695.2
ORD-2024-00261,2024-10-07,2024-10-14,First Class,C-015,OR,West,P-001,9,1299,0.1,10521.9,3681.9
ORD-2024-00262,2024-06-29,2024-07-02,First Class,C-037,OH,North,P-004,12,499,0.05,5688.6,1968.6
ORD-2025-00263,2025-10-08,2025-10-15,First Class,C-032,AB,North,P-011,12,559,0.2,5366.4,1406.4
ORD-2024-00264,2024-04-06,2024-04-08,Second Class,C-032,AB,North,P-012,3,249,0.1,672.3,252.3
ORD-2025-00265,2025-07-12,2025-07-14,Same Day,C-038,LA,South,P-007,11,119,0.05,1243.55,539.55
ORD-2024-00266,2024-09-12,2024-09-18,First Class,C-028,WI,North,P-003,9,849,0,7641,2781
ORD-2025-00267,2025-03-06,2025-03-09,Second Class,C-028,WI,North,P-010,11,429,0.05,4483.05,1843.05
ORD-2024-00268,2024-01-05,2024-01-07,Same Day,C-021,FL,South,P-005,5,329,0.05,1562.75,587.75
ORD-2024-00269,2024-07-25,2024-07-28,First Class,C-032,AB,North,P-007,5,119,0,595,275
ORD-2025-00270,2025-05-26,2025-05-30,Standard Class,C-023,FL,South,P-014,11,59,0,649,341
ORD-2025-00271,2025-06-03,2025-06-08,First Class,C-006,WA,West,P-011,12,559,0.15,5701.8,1741.8
ORD-2024-00272,2024-12-31,2025-01-07,First Class,C-007,GA,South,P-007,2,119,0,238,110
ORD-2024-00273,2024-05-19,2024-05-22,Standard Class,C-003,IL,North,P-010,12,429,0.05,4890.6,2010.6
ORD-2025-00274,2025-11-30,2025-12-04,Second Class,C-036,PA,East,P-010,9,429,0.2,3088.8,928.8
ORD-2024-00275,2024-05-28,2024-06-02,First Class,C-027,OH,North,P-019,1,68,0.05,64.6,30.6
ORD-2024-00276,2024-08-22,2024-08-27,Standard Class,C-038,LA,South,P-009,5,199,0.05,945.25,465.25
ORD-2024-00277,2024-02-11,2024-02-12,Standard Class,C-029,TX,South,P-013,12,179,0,2148,1008
ORD-2025-00278,2025-09-14,2025-09-15,Second Class,C-039,OK,Central,P-006,1,49.99,0.1,44.99,23.99
ORD-2024-00279,2024-09-20,2024-09-27,Second Class,C-002,CA,West,P-012,3,249,0.05,709.65,289.65
ORD-2025-00280,2025-11-21,2025-11-22,Standard Class,C-005,AZ,West,P-008,1,89.99,0.05,85.49,47.49
ORD-2025-00281,2025-04-06,2025-04-08,Standard Class,C-031,BC,North,P-013,1,179,0,179,84
ORD-2024-00282,2024-02-07,2024-02-13,Second Class,C-008,MI,North,P-005,2,329,0.1,592.2,202.2
ORD-2025-00283,2025-06-22,2025-06-25,Second Class,C-039,OK,Central,P-008,10,89.99,0,899.9,519.9
ORD-2024-00284,2024-11-19,2024-11-22,First Class,C-016,OH,North,P-010,9,429,0.1,3474.9,1314.9
ORD-2025-00285,2025-02-19,2025-02-26,Second Class,C-015,OR,West,P-016,7,6.99,0,48.93,26.53
ORD-2024-00286,2024-01-16,2024-01-20,Same Day,C-040,KY,South,P-009,7,199,0.05,1323.35,651.35
ORD-2025-00287,2025-03-27,2025-03-29,Same Day,C-008,MI,North,P-014,4,59,0,236,124
ORD-2025-00288,2025-09-14,2025-09-20,Second Class,C-027,OH,North,P-009,8,199,0,1592,824
ORD-2024-00289,2024-12-05,2024-12-08,First Class,C-035,MO,North,P-018,4,8.99,0.1,32.36,17.96
ORD-2025-00290,2025-11-01,2025-11-06,Same Day,C-008,MI,North,P-017,8,12.49,0.1,89.93,49.13
ORD-2025-00291,2025-04-10,2025-04-14,Standard Class,C-004,TX,South,P-003,1,849,0.15,721.65,181.65
ORD-2025-00292,2025-04-24,2025-04-30,Standard Class,C-007,GA,South,P-019,5,68,0.05,323,153
ORD-2024-00293,2024-06-18,2024-06-25,Second Class,C-021,FL,South,P-009,1,199,0.05,189.05,93.05
ORD-2024-00294,2024-01-25,2024-01-27,Standard Class,C-026,IN,North,P-002,7,999,0.05,6643.35,2373.35
ORD-2025-00295,2025-07-24,2025-07-25,Standard Class,C-021,FL,South,P-001,4,1299,0,5196,2156
ORD-2025-00296,2025-10-24,2025-10-30,First Class,C-022,UT,West,P-013,6,179,0,1074,504
ORD-2025-00297,2025-11-30,2025-12-06,Standard Class,C-006,WA,West,P-014,12,59,0,708,372
ORD-2024-00298,2024-05-08,2024-05-10,First Class,C-021,FL,South,P-017,3,12.49,0.15,31.85,16.55
ORD-2025-00299,2025-04-09,2025-04-10,Same Day,C-004,TX,South,P-011,6,559,0,3354,1374
ORD-2025-00300,2025-05-12,2025-05-14,First Class,C-021,FL,South,P-010,2,429,0.1,772.2,292.2
ORD-2024-00301,2024-12-18,2024-12-23,Second Class,C-011,TX,South,P-011,12,559,0.2,5366.4,1406.4
ORD-2025-00302,2025-11-01,2025-11-03,Standard Class,C-021,FL,South,P-015,11,289,0,3179,1364
ORD-2025-00303,2025-11-28,2025-12-05,Second Class,C-024,NC,South,P-017,1,12.49,0.1,11.24,6.14
ORD-2025-00304,2025-11-22,2025-11-28,First Class,C-025,TN,South,P-017,6,12.49,0,74.94,44.34
ORD-2024-00305,2024-03-28,2024-04-04,First Class,C-002,CA,West,P-004,9,499,0.1,4041.9,1251.9
ORD-2024-00306,2024-05-11,2024-05-18,Second Class,C-032,AB,North,P-007,7,119,0,833,385
ORD-2025-00307,2025-06-21,2025-06-28,Same Day,C-015,OR,West,P-015,11,289,0,3179,1364
ORD-2024-00308,2024-01-05,2024-01-08,Second Class,C-023,FL,South,P-007,6,119,0.1,642.6,258.6
ORD-2024-00309,2024-11-10,2024-11-17,First Class,C-023,FL,South,P-020,7,34.99,0.1,220.44,122.44
ORD-2024-00310,2024-10-12,2024-10-19,Second Class,C-006,WA,West,P-008,2,89.99,0,179.98,103.98
ORD-2025-00311,2025-04-13,2025-04-17,Second Class,C-028,WI,North,P-020,1,34.99,0.1,31.49,17.49
ORD-2024-00312,2024-11-29,2024-12-05,First Class,C-040,KY,South,P-003,1,849,0.1,764.1,224.1
ORD-2025-00313,2025-11-23,2025-11-24,Standard Class,C-008,MI,North,P-015,6,289,0,1734,744
ORD-2025-00314,2025-04-20,2025-04-21,Standard Class,C-014,CA,West,P-012,10,249,0,2490,1090
ORD-2024-00315,2024-10-20,2024-10-25,Same Day,C-029,TX,South,P-018,7,8.99,0.1,56.64,31.44
ORD-2025-00316,2025-06-06,2025-06-09,Same Day,C-015,OR,West,P-011,6,559,0,3354,1374
ORD-2024-00317,2024-05-09,2024-05-11,Same Day,C-034,CA,West,P-012,3,249,0.1,672.3,252.3
ORD-2024-00318,2024-06-27,2024-07-02,Standard Class,C-032,AB,North,P-016,11,6.99,0,76.89,41.69
ORD-2024-00319,2024-04-28,2024-04-29,Second Class,C-021,FL,South,P-011,1,559,0,559,229
ORD-2025-00320,2025-05-15,2025-05-18,First Class,C-021,FL,South,P-002,4,999,0.05,3796.2,1356.2
ORD-2025-00321,2025-01-29,2025-02-04,Standard Class,C-029,TX,South,P-020,11,34.99,0,384.89,230.89
ORD-2025-00322,2025-01-08,2025-01-11,First Class,C-037,OH,North,P-002,6,999,0,5994,2334
ORD-2024-00323,2024-03-04,2024-03-10,First Class,C-034,CA,West,P-017,8,12.49,0.15,84.93,44.13
ORD-2024-00324,2024-09-29,2024-10-02,First Class,C-038,LA,South,P-008,11,89.99,0.15,841.41,423.41
ORD-2024-00325,2024-03-08,2024-03-10,Standard Class,C-017,TN,South,P-010,9,429,0.2,3088.8,928.8
ORD-2025-00326,2025-07-25,2025-07-29,Standard Class,C-001,NY,East,P-007,10,119,0,1190,550
ORD-2024-00327,2024-03-10,2024-03-11,Same Day,C-016,OH,North,P-017,9,12.49,0,112.41,66.51
ORD-2024-00328,2024-06-17,2024-06-20,Standard Class,C-030,MD,East,P-001,9,1299,0,11691,4851
ORD-2025-00329,2025-02-04,2025-02-09,Second Class,C-001,NY,East,P-018,1,8.99,0,8.99,5.39
ORD-2024-00330,2024-09-16,2024-09-23,Standard Class,C-030,MD,East,P-017,1,12.49,0.1,11.24,6.14
ORD-2025-00331,2025-04-09,2025-04-16,Second Class,C-017,TN,South,P-007,5,119,0,595,275
ORD-2024-00332,2024-06-15,2024-06-16,First Class,C-021,FL,South,P-015,5,289,0.1,1300.5,475.5
ORD-2025-00333,2025-08-27,2025-08-29,Standard Class,C-036,PA,East,P-005,10,329,0.2,2632,682
ORD-2025-00334,2025-02-12,2025-02-18,Second Class,C-039,OK,Central,P-002,6,999,0.05,5694.3,2034.3
ORD-2025-00335,2025-02-20,2025-02-26,Second Class,C-039,OK,Central,P-016,7,6.99,0.1,44.04,21.64
ORD-2025-00336,2025-01-07,2025-01-14,Standard Class,C-027,OH,North,P-001,11,1299,0.05,13574.55,5214.55
ORD-2025-00337,2025-04-03,2025-04-06,First Class,C-025,TN,South,P-009,9,199,0,1791,927
ORD-2025-00338,2025-07-31,2025-08-04,Same Day,C-003,IL,North,P-002,10,999,0,9990,3890
ORD-2024-00339,2024-03-08,2024-03-15,First Class,C-028,WI,North,P-006,7,49.99,0.1,314.94,167.94
ORD-2025-00340,2025-08-31,2025-09-06,Same Day,C-023,FL,South,P-010,4,429,0,1716,756
ORD-2024-00341,2024-08-14,2024-08-15,Second Class,C-027,OH,North,P-016,12,6.99,0.2,67.1,28.7
ORD-2025-00342,2025-02-02,2025-02-03,Same Day,C-018,NC,South,P-008,1,89.99,0.1,80.99,42.99
ORD-2024-00343,2024-11-24,2024-11-27,Standard Class,C-004,TX,South,P-018,9,8.99,0,80.91,48.51
ORD-2024-00344,2024-01-25,2024-01-28,Standard Class,C-028,WI,North,P-018,10,8.99,0,89.9,53.9
ORD-2025-00345,2025-11-28,2025-12-03,Standard Class,C-023,FL,South,P-015,8,289,0.05,2196.4,876.4
ORD-2025-00346,2025-08-23,2025-08-27,Second Class,C-030,MD,East,P-018,4,8.99,0.05,34.16,19.76
ORD-2024-00347,2024-12-16,2024-12-19,Standard Class,C-025,TN,South,P-012,7,249,0.15,1481.55,501.55
ORD-2024-00348,2024-03-04,2024-03-07,Second Class,C-006,WA,West,P-007,7,119,0,833,385
ORD-2025-00349,2025-08-23,2025-08-25,First Class,C-019,NV,West,P-014,2,59,0,118,62
ORD-2024-00350,2024-09-21,2024-09-22,First Class,C-031,BC,North,P-007,6,119,0.15,606.9,222.9
ORD-2025-00351,2025-06-20,2025-06-23,Standard Class,C-026,IN,North,P-014,8,59,0.05,448.4,224.4
ORD-2024-00352,2024-05-12,2024-05-17,Standard Class,C-035,MO,North,P-013,2,179,0.1,322.2,132.2
ORD-2025-00353,2025-02-08,2025-02-09,First Class,C-004,TX,South,P-012,3,249,0.15,634.95,214.95
ORD-2024-00354,2024-02-21,2024-02-24,Standard Class,C-032,AB,North,P-007,9,119,0,1071,495
ORD-2024-00355,2024-06-19,2024-06-20,First Class,C-003,IL,North,P-002,5,999,0.15,4245.75,1195.75
ORD-2025-00356,2025-10-15,2025-10-21,Second Class,C-016,OH,North,P-003,9,849,0,7641,2781
ORD-2025-00357,2025-07-25,2025-07-29,First Class,C-033,TX,South,P-017,7,12.49,0.05,83.06,47.36
ORD-2025-00358,2025-11-10,2025-11-15,Second Class,C-022,UT,West,P-016,2,6.99,0.1,12.58,6.18
ORD-2024-00359,2024-07-19,2024-07-21,Same Day,C-012,FL,South,P-006,11,49.99,0.05,522.4,291.4
ORD-2024-00360,2024-05-21,2024-05-24,Standard Class,C-014,CA,West,P-010,10,429,0,4290,1890
ORD-2024-00361,2024-11-21,2024-11-27,Second Class,C-002,CA,West,P-011,5,559,0.05,2655.25,1005.25
ORD-2024-00362,2024-02-15,2024-02-22,Standard Class,C-012,FL,South,P-014,2,59,0,118,62
ORD-2025-00363,2025-05-19,2025-05-23,Second Class,C-035,MO,North,P-008,6,89.99,0,539.94,311.94
ORD-2025-00364,2025-05-21,2025-05-28,Standard Class,C-021,FL,South,P-009,7,199,0,1393,721
ORD-2024-00365,2024-03-09,2024-03-13,First Class,C-026,IN,North,P-017,10,12.49,0.15,106.16,55.16
ORD-2025-00366,2025-05-10,2025-05-13,First Class,C-007,GA,South,P-004,9,499,0.05,4266.45,1476.45
ORD-2025-00367,2025-10-19,2025-10-25,Second Class,C-032,AB,North,P-018,9,8.99,0.2,64.73,32.33
ORD-2025-00368,2025-07-31,2025-08-07,First Class,C-021,FL,South,P-001,9,1299,0.15,9937.35,3097.35
ORD-2025-00369,2025-02-20,2025-02-27,First Class,C-021,FL,South,P-002,6,999,0,5994,2334
ORD-2025-00370,2025-06-24,2025-06-28,Same Day,C-015,OR,West,P-002,11,999,0.1,9890.1,3180.1
ORD-2025-00371,2025-03-26,2025-03-30,First Class,C-040,KY,South,P-015,12,289,0,3468,1488
ORD-2025-00372,2025-12-27,2026-01-02,Second Class,C-038,LA,South,P-006,4,49.99,0.1,179.96,95.96
ORD-2025-00373,2025-07-04,2025-07-05,Same Day,C-038,LA,South,P-014,1,59,0,59,31
ORD-2024-00374,2024-04-23,2024-04-28,Same Day,C-026,IN,North,P-016,5,6.99,0.05,33.2,17.2
ORD-2024-00375,2024-05-15,2024-05-20,Standard Class,C-029,TX,South,P-006,4,49.99,0.05,189.96,105.96
ORD-2024-00376,2024-02-04,2024-02-10,Standard Class,C-019,NV,West,P-016,5,6.99,0,34.95,18.95
ORD-2025-00377,2025-07-13,2025-07-20,Same Day,C-027,OH,North,P-016,7,6.99,0.1,44.04,21.64
ORD-2025-00378,2025-03-01,2025-03-03,Same Day,C-039,OK,Central,P-009,3,199,0.2,477.6,189.6
ORD-2024-00379,2024-01-11,2024-01-14,Same Day,C-020,MO,North,P-009,5,199,0.2,796,316
ORD-2024-00380,2024-04-03,2024-04-05,Same Day,C-022,UT,West,P-007,2,119,0.15,202.3,74.3
ORD-2024-00381,2024-03-19,2024-03-25,Same Day,C-027,OH,North,P-001,9,1299,0,11691,4851
ORD-2025-00382,2025-01-04,2025-01-06,Second Class,C-001,NY,East,P-012,8,249,0.05,1892.4,772.4
ORD-2025-00383,2025-03-23,2025-03-30,Second Class,C-017,TN,South,P-016,9,6.99,0,62.91,34.11
ORD-2025-00384,2025-03-12,2025-03-16,Same Day,C-034,CA,West,P-003,5,849,0,4245,1545
ORD-2024-00385,2024-04-03,2024-04-08,Second Class,C-004,TX,South,P-009,11,199,0.05,2079.55,1023.55
ORD-2025-00386,2025-11-28,2025-11-29,First Class,C-008,MI,North,P-004,4,499,0.2,1596.8,356.8
ORD-2024-00387,2024-03-24,2024-03-26,Standard Class,C-009,MA,East,P-008,6,89.99,0.05,512.94,284.94
ORD-2025-00388,2025-01-04,2025-01-06,Standard Class,C-002,CA,West,P-001,3,1299,0,3897,1617
ORD-2024-00389,2024-04-27,2024-05-02,Second Class,C-023,FL,South,P-001,12,1299,0.15,13249.8,4129.8
ORD-2024-00390,2024-07-17,2024-07-19,Second Class,C-024,NC,South,P-019,1,68,0,68,34
ORD-2024-00391,2024-02-09,2024-02-16,Second Class,C-037,OH,North,P-013,9,179,0.15,1369.35,514.35
ORD-2024-00392,2024-06-28,2024-07-04,Standard Class,C-020,MO,North,P-018,12,8.99,0,107.88,64.68
ORD-2024-00393,2024-06-21,2024-06-23,Standard Class,C-002,CA,West,P-009,1,199,0.2,159.2,63.2
ORD-2025-00394,2025-07-23,2025-07-27,Second Class,C-039,OK,Central,P-018,10,8.99,0,89.9,53.9
ORD-2024-00395,2024-05-01,2024-05-08,Standard Class,C-032,AB,North,P-014,9,59,0.05,504.45,252.45
ORD-2025-00396,2025-07-15,2025-07-16,Second Class,C-015,OR,West,P-012,11,249,0.1,2465.1,925.1
ORD-2025-00397,2025-01-31,2025-02-02,Second Class,C-010,CO,West,P-001,8,1299,0,10392,4312
ORD-2024-00398,2024-10-05,2024-10-12,Same Day,C-012,FL,South,P-009,10,199,0.1,1791,831
ORD-2024-00399,2024-01-14,2024-01-21,First Class,C-017,TN,South,P-011,7,559,0.05,3717.35,1407.35
ORD-2024-00400,2024-12-07,2024-12-10,Same Day,C-018,NC,South,P-008,5,89.99,0.1,404.96,214.96
ORD-2024-00401,2024-10-28,2024-11-03,Same Day,C-015,OR,West,P-013,7,179,0.2,1002.4,337.4
ORD-2024-00402,2024-12-16,2024-12-18,First Class,C-021,FL,South,P-017,7,12.49,0.15,74.32,38.62
ORD-2024-00403,2024-08-17,2024-08-21,First Class,C-040,KY,South,P-015,7,289,0.1,1820.7,665.7
ORD-2025-00404,2025-10-26,2025-11-01,First Class,C-027,OH,North,P-012,4,249,0,996,436
ORD-2025-00405,2025-03-04,2025-03-05,Second Class,C-039,OK,Central,P-010,3,429,0.05,1222.65,502.65
ORD-2024-00406,2024-03-10,2024-03-15,First Class,C-016,OH,North,P-012,3,249,0.1,672.3,252.3
ORD-2024-00407,2024-07-03,2024-07-10,Standard Class,C-015,OR,West,P-013,8,179,0.1,1288.8,528.8
ORD-2024-00408,2024-08-12,2024-08-18,First Class,C-012,FL,South,P-010,2,429,0,858,378
ORD-2025-00409,2025-02-11,2025-02-15,Standard Class,C-021,FL,South,P-009,9,199,0.05,1701.45,837.45
ORD-2024-00410,2024-04-07,2024-04-11,Standard Class,C-017,TN,South,P-020,5,34.99,0.15,148.71,78.71
ORD-2025-00411,2025-10-06,2025-10-12,Second Class,C-027,OH,North,P-005,4,329,0.1,1184.4,404.4
ORD-2024-00412,2024-02-18,2024-02-19,Standard Class,C-018,NC,South,P-002,11,999,0,10989,4279
ORD-2024-00413,2024-08-14,2024-08-18,Second Class,C-015,OR,West,P-001,3,1299,0,3897,1617
ORD-2025-00414,2025-09-15,2025-09-22,Same Day,C-010,CO,West,P-010,7,429,0.05,2852.85,1172.85
ORD-2024-00415,2024-12-21,2024-12-26,Second Class,C-032,AB,North,P-019,3,68,0.05,193.8,91.8
ORD-2025-00416,2025-05-04,2025-05-10,Second Class,C-011,TX,South,P-007,8,119,0.1,856.8,344.8
ORD-2024-00417,2024-05-09,2024-05-15,First Class,C-008,MI,North,P-007,9,119,0.1,963.9,387.9
ORD-2024-00418,2024-03-09,2024-03-12,First Class,C-027,OH,North,P-002,12,999,0.2,9590.4,2270.4
ORD-2024-00419,2024-08-09,2024-08-14,First Class,C-010,CO,West,P-017,4,12.49,0.15,42.47,22.07
ORD-2024-00420,2024-09-11,2024-09-13,First Class,C-012,FL,South,P-010,2,429,0,858,378
ORD-2024-00421,2024-05-07,2024-05-11,Second Class,C-028,WI,North,P-004,10,499,0,4990,1890
ORD-2024-00422,2024-05-27,2024-05-31,First Class,C-018,NC,South,P-007,11,119,0.2,1047.2,343.2
ORD-2025-00423,2025-09-24,2025-09-25,Same Day,C-017,TN,South,P-008,2,89.99,0.2,143.98,67.98
ORD-2024-00424,2024-11-18,2024-11-25,Same Day,C-018,NC,South,P-012,12,249,0.1,2689.2,1009.2
ORD-2025-00425,2025-12-09,2025-12-14,Second Class,C-034,CA,West,P-005,7,329,0.2,1842.4,477.4
ORD-2025-00426,2025-10-31,2025-11-07,Same Day,C-031,BC,North,P-007,12,119,0.05,1356.6,588.6
ORD-2024-00427,2024-01-12,2024-01-18,Standard Class,C-010,CO,West,P-016,11,6.99,0.2,61.51,26.31
ORD-2024-00428,2024-04-14,2024-04-18,Same Day,C-032,AB,North,P-017,8,12.49,0.2,79.94,39.14
ORD-2025-00429,2025-12-09,2025-12-16,Same Day,C-016,OH,North,P-010,5,429,0.05,2037.75,837.75
ORD-2025-00430,2025-05-31,2025-06-06,First Class,C-038,LA,South,P-002,3,999,0.15,2547.45,717.45
ORD-2024-00431,2024-11-25,2024-11-26,Same Day,C-023,FL,South,P-019,11,68,0,748,374
ORD-2025-00432,2025-07-28,2025-07-30,Standard Class,C-012,FL,South,P-017,8,12.49,0,99.92,59.12
ORD-2024-00433,2024-05-10,2024-05-17,Second Class,C-031,BC,North,P-018,10,8.99,0.05,85.4,49.4
ORD-2025-00434,2025-07-20,2025-07-24,Second Class,C-027,OH,North,P-019,8,68,0.1,489.6,217.6
ORD-2024-00435,2024-08-04,2024-08-09,Standard Class,C-038,LA,South,P-003,12,849,0.15,8659.8,2179.8
ORD-2024-00436,2024-09-10,2024-09-15,Standard Class,C-001,NY,East,P-019,12,68,0.15,693.6,285.6
ORD-2025-00437,2025-03-19,2025-03-20,Standard Class,C-040,KY,South,P-002,12,999,0,11988,4668
ORD-2025-00438,2025-01-06,2025-01-08,Second Class,C-018,NC,South,P-012,9,249,0.2,1792.8,532.8
ORD-2025-00439,2025-05-12,2025-05-15,Same Day,C-015,OR,West,P-019,6,68,0,408,204
ORD-2024-00440,2024-03-17,2024-03-22,First Class,C-017,TN,South,P-018,4,8.99,0.05,34.16,19.76
ORD-2024-00441,2024-01-15,2024-01-16,First Class,C-002,CA,West,P-014,6,59,0.2,283.2,115.2
ORD-2025-00442,2025-03-13,2025-03-20,Standard Class,C-014,CA,West,P-001,12,1299,0.1,14029.2,4909.2
ORD-2024-00443,2024-03-12,2024-03-14,Standard Class,C-030,MD,East,P-018,11,8.99,0.1,89,49.4
ORD-2025-00444,2025-01-13,2025-01-19,Second Class,C-039,OK,Central,P-002,6,999,0.1,5394.6,1734.6
ORD-2025-00445,2025-10-24,2025-10-27,First Class,C-017,TN,South,P-009,4,199,0,796,412
ORD-2025-00446,2025-05-04,2025-05-06,First Class,C-026,IN,North,P-017,5,12.49,0,62.45,36.95
ORD-2025-00447,2025-11-29,2025-12-05,Standard Class,C-033,TX,South,P-006,12,49.99,0.05,569.89,317.89
ORD-2025-00448,2025-11-27,2025-12-01,Same Day,C-025,TN,South,P-015,6,289,0,1734,744
ORD-2025-00449,2025-02-15,2025-02-22,Same Day,C-034,CA,West,P-012,3,249,0.05,709.65,289.65
ORD-2025-00450,2025-07-13,2025-07-19,Same Day,C-038,LA,South,P-018,1,8.99,0.1,8.09,4.49
ORD-2025-00451,2025-10-19,2025-10-26,Standard Class,C-030,MD,East,P-020,11,34.99,0.05,365.65,211.65
ORD-2024-00452,2024-04-16,2024-04-20,Second Class,C-005,AZ,West,P-010,12,429,0,5148,2268
ORD-2025-00453,2025-01-03,2025-01-04,Standard Class,C-003,IL,North,P-007,8,119,0.05,904.4,392.4
ORD-2024-00454,2024-09-29,2024-10-06,First Class,C-030,MD,East,P-020,2,34.99,0.1,62.98,34.98
ORD-2025-00455,2025-11-02,2025-11-08,Same Day,C-037,OH,North,P-009,4,199,0.2,636.8,252.8
ORD-2025-00456,2025-02-02,2025-02-04,Second Class,C-038,LA,South,P-014,4,59,0,236,124
ORD-2025-00457,2025-07-20,2025-07-24,First Class,C-017,TN,South,P-007,12,119,0,1428,660
ORD-2024-00458,2024-05-22,2024-05-28,First Class,C-015,OR,West,P-009,12,199,0,2388,1236
ORD-2024-00459,2024-10-02,2024-10-04,First Class,C-037,OH,North,P-003,4,849,0.05,3226.2,1066.2
ORD-2024-00460,2024-10-14,2024-10-21,Second Class,C-013,ON,North,P-015,6,289,0.1,1560.6,570.6
ORD-2024-00461,2024-12-09,2024-12-14,Second Class,C-003,IL,North,P-015,12,289,0.15,2947.8,967.8
ORD-2024-00462,2024-03-20,2024-03-25,Same Day,C-015,OR,West,P-017,5,12.49,0.05,59.33,33.83
ORD-2025-00463,2025-05-28,2025-06-03,Second Class,C-012,FL,South,P-019,12,68,0,816,408
ORD-2025-00464,2025-06-04,2025-06-07,Standard Class,C-003,IL,North,P-017,5,12.49,0.2,49.96,24.46
ORD-2025-00465,2025-08-10,2025-08-17,Second Class,C-027,OH,North,P-001,12,1299,0,15588,6468
ORD-2025-00466,2025-09-28,2025-09-29,Standard Class,C-035,MO,North,P-017,9,12.49,0,112.41,66.51
ORD-2025-00467,2025-05-19,2025-05-26,First Class,C-023,FL,South,P-018,1,8.99,0.05,8.54,4.94
ORD-2025-00468,2025-11-04,2025-11-08,Same Day,C-021,FL,South,P-009,1,199,0.15,169.15,73.15
ORD-2024-00469,2024-01-30,2024-02-01,First Class,C-019,NV,West,P-003,1,849,0,849,309
ORD-2024-00470,2024-08-10,2024-08-12,First Class,C-015,OR,West,P-020,2,34.99,0.2,55.98,27.98
ORD-2024-00471,2024-11-26,2024-12-02,Standard Class,C-017,TN,South,P-003,4,849,0,3396,1236
ORD-2024-00472,2024-05-26,2024-05-29,First Class,C-005,AZ,West,P-001,8,1299,0.1,9352.8,3272.8
ORD-2024-00473,2024-06-20,2024-06-21,Same Day,C-028,WI,North,P-008,8,89.99,0.05,683.92,379.92
ORD-2024-00474,2024-07-09,2024-07-15,First Class,C-030,MD,East,P-011,1,559,0,559,229
ORD-2025-00475,2025-06-28,2025-07-02,Standard Class,C-018,NC,South,P-008,2,89.99,0.1,161.98,85.98
ORD-2024-00476,2024-11-30,2024-12-02,Standard Class,C-037,OH,North,P-013,11,179,0.1,1772.1,727.1
ORD-2024-00477,2024-03-01,2024-03-03,Second Class,C-019,NV,West,P-001,12,1299,0.1,14029.2,4909.2
ORD-2025-00478,2025-04-23,2025-04-24,Same Day,C-026,IN,North,P-020,1,34.99,0,34.99,20.99
ORD-2025-00479,2025-08-14,2025-08-16,First Class,C-029,TX,South,P-001,12,1299,0.1,14029.2,4909.2
ORD-2024-00480,2024-01-11,2024-01-14,Standard Class,C-030,MD,East,P-002,3,999,0.15,2547.45,717.45
ORD-2024-00481,2024-10-03,2024-10-07,First Class,C-005,AZ,West,P-015,8,289,0.15,1965.2,645.2
ORD-2025-00482,2025-04-30,2025-05-03,Standard Class,C-006,WA,West,P-015,11,289,0,3179,1364
