OrderID,OrderDate,CoffeeName,Quantity,UnitPrice,TotalAmount,PaymentMethod
COF-01813,2025-03-27,"Cappuccino",9,5.75,51.75,Card
COF-01814,2024-07-08,"Cappuccino",6,5.75,34.5,Cash
COF-01815,2024-03-26,"Cappuccino",9,5.75,51.75,Card
COF-01816,2025-02-07,"Cappuccino",6,5.75,34.5,Card
COF-01817,2024-10-10,"Cappuccino",8,5.75,46,Card
COF-01818,2024-03-21,"Cappuccino",8,5.75,46,Card
COF-01819,2024-12-29,"Cappuccino",4,5.75,23,Card
COF-01820,2024-12-03,"Cappuccino",8,5.75,46,Card
COF-01821,2024-06-25,"Cappuccino",8,5.75,46,Card
COF-01822,2024-05-20,"Cappuccino",10,5.75,57.5,Card
COF-01823,2024-05-29,"Cappuccino",9,5.75,51.75,Card
COF-01824,2024-12-17,"Cappuccino",10,5.75,57.5,Card
COF-01825,2024-06-06,"Cappuccino",7,5.75,40.25,Card
COF-01826,2024-09-11,"Cappuccino",6,5.75,34.5,Card
COF-01827,2024-10-10,"Cappuccino",8,5.75,46,Card
COF-01828,2024-04-30,"Cappuccino",10,5.75,57.5,Card
COF-01829,2024-09-28,"Cappuccino",5,5.75,28.75,Card
COF-01830,2024-10-09,"Cappuccino",7,5.75,40.25,Card
COF-01831,2024-08-01,"Cappuccino",6,5.75,34.5,Card
COF-01832,2024-11-08,"Cappuccino",4,5.75,23,Card
COF-01833,2024-10-20,"Cappuccino",10,5.75,57.5,Card
COF-01834,2024-08-31,"Cappuccino",8,5.75,46,Card
COF-01835,2024-03-10,"Cappuccino",9,5.75,51.75,Card
COF-01836,2025-03-17,"Cappuccino",9,5.75,51.75,Card
COF-01837,2025-02-25,"Cappuccino",5,5.75,28.75,Card
COF-01838,2024-06-24,"Cappuccino",4,5.75,23,Card
COF-01839,2024-06-21,"Cappuccino",4,5.75,23,Card
COF-01840,2025-03-03,"Cappuccino",8,5.75,46,Card
COF-01841,2024-05-14,"Cappuccino",8,5.75,46,Card
COF-01842,2025-03-01,"Cappuccino",6,5.75,34.5,Card
COF-01843,2025-03-06,"Cappuccino",8,5.75,46,Card
COF-01844,2024-05-22,"Cappuccino",10,5.75,57.5,Card
COF-01845,2025-03-02,"Cappuccino",4,5.75,23,Card
COF-01846,2024-07-03,"Cappuccino",4,5.75,23,Card
COF-01847,2025-02-22,"Cappuccino",7,5.75,40.25,Card
COF-01848,2024-04-02,"Cappuccino",8,5.75,46,Card
COF-01849,2025-02-01,"Cappuccino",4,5.75,23,Card
COF-01850,2025-03-24,"Cappuccino",6,5.75,34.5,Card
COF-01851,2025-02-24,"Cappuccino",8,5.75,46,Card
COF-01852,2024-03-20,"Cappuccino",5,5.75,28.75,Card
COF-01853,2024-06-24,"Cappuccino",4,5.75,23,Card
COF-01854,2025-02-16,"Cappuccino",4,5.75,23,Card
COF-01855,2024-09-27,"Cappuccino",8,5.75,46,Card
COF-01856,2024-06-06,"Cappuccino",6,5.75,34.5,Card
COF-01857,2024-04-14,"Cappuccino",10,5.75,57.5,Cash
COF-01858,2024-11-13,"Cappuccino",4,5.75,23,Card
COF-01859,2024-08-23,"Cappuccino",4,5.75,23,Cash
COF-01860,2024-05-07,"Cappuccino",4,5.75,23,Card
COF-01861,2024-10-08,"Cappuccino",10,5.75,57.5,Card
COF-01862,2024-11-09,"Cappuccino",6,5.75,34.5,Card
COF-01863,2024-06-12,"Cappuccino",10,5.75,57.5,Card
COF-01864,2025-03-24,"Cappuccino",4,5.75,23,Card
COF-01865,2024-11-07,"Cappuccino",4,5.75,23,Card
COF-01866,2024-05-03,"Cappuccino",7,5.75,40.25,Card
COF-01867,2025-01-04,"Cappuccino",8,5.75,46,Card
COF-01868,2024-04-15,"Cappuccino",10,5.75,57.5,Card
COF-01869,2025-02-11,"Cappuccino",5,5.75,28.75,Card
COF-01870,2024-04-07,"Cappuccino",8,5.75,46,Card
COF-01871,2025-03-17,"Cappuccino",4,5.75,23,Card
COF-01872,2024-05-29,"Cappuccino",6,5.75,34.5,Card
COF-01873,2025-03-10,"Cappuccino",10,5.75,57.5,Card
COF-01874,2024-04-23,"Cappuccino",10,5.75,57.5,Card
COF-01875,2024-05-23,"Cappuccino",4,5.75,23,Card
COF-01876,2025-03-26,"Cappuccino",4,5.75,23,Cash
COF-01877,2024-10-08,"Cappuccino",5,5.75,28.75,Card
COF-01878,2024-03-28,"Cappuccino",6,5.75,34.5,Card
COF-01879,2024-09-25,"Cappuccino",7,5.75,40.25,Card
COF-01880,2025-02-06,"Cappuccino",9,5.75,51.75,Card
COF-01881,2024-10-24,"Cappuccino",5,5.75,28.75,Card
COF-01882,2024-11-15,"Cappuccino",4,5.75,23,Card
COF-01883,2025-03-30,"Cappuccino",6,5.75,34.5,Card
COF-01884,2024-08-31,"Cappuccino",5,5.75,28.75,Card
COF-01885,2024-09-30,"Cappuccino",8,5.75,46,Card
COF-01886,2024-06-02,"Cappuccino",10,5.75,57.5,Card
COF-01887,2024-08-24,"Cappuccino",10,5.75,57.5,Card
COF-01888,2024-11-06,"Cappuccino",7,5.75,40.25,Card
COF-01889,2024-10-29,"Cappuccino",10,5.75,57.5,Card
COF-01890,2024-10-11,"Cappuccino",8,5.75,46,Card
COF-01891,2025-03-28,"Cappuccino",4,5.75,23,Card
COF-01892,2024-07-24,"Cappuccino",7,5.75,40.25,Card
COF-01893,2024-05-27,"Cappuccino",7,5.75,40.25,Card
COF-01894,2024-03-16,"Cappuccino",10,5.75,57.5,Card
COF-01895,2024-07-05,"Cappuccino",4,5.75,23,Card
COF-01896,2025-02-21,"Cappuccino",7,5.75,40.25,Card
COF-01897,2025-01-27,"Cappuccino",6,5.75,34.5,Card
COF-01898,2024-07-16,"Cappuccino",6,5.75,34.5,Card
COF-01899,2025-01-09,"Cappuccino",10,5.75,57.5,Card
COF-01900,2025-03-11,"Cappuccino",4,5.75,23,Card
COF-01901,2024-05-08,"Cappuccino",7,5.75,40.25,Card
COF-01902,2025-01-12,"Cappuccino",7,5.75,40.25,Card
COF-01903,2024-09-25,"Cappuccino",5,5.75,28.75,Card
COF-01904,2025-01-13,"Cappuccino",4,5.75,23,Card
COF-01905,2024-11-02,"Cappuccino",6,5.75,34.5,Card
COF-01906,2024-11-08,"Cappuccino",6,5.75,34.5,Card
COF-01907,2024-06-07,"Cappuccino",8,5.75,46,Card
COF-01908,2025-03-27,"Cappuccino",9,5.75,51.75,Card
COF-01909,2024-07-13,"Cappuccino",8,5.75,46,Card
COF-01910,2024-06-11,"Cappuccino",8,5.75,46,Card
COF-01911,2024-05-14,"Cappuccino",5,5.75,28.75,Card
COF-01912,2025-03-27,"Cappuccino",10,5.75,57.5,Card
COF-01913,2025-02-18,"Cappuccino",7,5.75,40.25,Card
COF-01914,2025-03-08,"Cappuccino",6,5.75,34.5,Card
COF-01915,2024-11-06,"Cappuccino",4,5.75,23,Card
COF-01916,2024-05-18,"Cappuccino",9,5.75,51.75,Cash
COF-01917,2025-03-20,"Cappuccino",5,5.75,28.75,Card
COF-01918,2024-05-14,"Cappuccino",8,5.75,46,Card
COF-01919,2024-12-27,"Cappuccino",5,5.75,28.75,Card
COF-01920,2024-06-29,"Cappuccino",7,5.75,40.25,Card
COF-01921,2024-09-03,"Cappuccino",5,5.75,28.75,Card
COF-01922,2024-10-01,"Cappuccino",8,5.75,46,Card
COF-01923,2025-01-24,"Cappuccino",8,5.75,46,Card
COF-01924,2024-07-14,"Cappuccino",9,5.75,51.75,Card
COF-01925,2025-01-19,"Cappuccino",6,5.75,34.5,Card
COF-01926,2024-03-04,"Cappuccino",6,5.75,34.5,Card
COF-01927,2024-04-21,"Cappuccino",4,5.75,23,Card
COF-01928,2024-11-12,"Cappuccino",6,5.75,34.5,Card
COF-01929,2025-02-27,"Cappuccino",4,5.75,23,Card
COF-01930,2024-05-11,"Cappuccino",5,5.75,28.75,Card
COF-01931,2025-02-03,"Cappuccino",8,5.75,46,Card
COF-01932,2025-01-09,"Cappuccino",7,5.75,40.25,Card
COF-01933,2024-12-25,"Cappuccino",4,5.75,23,Card
COF-01934,2024-09-29,"Cappuccino",6,5.75,34.5,Card
COF-01935,2024-09-04,"Cappuccino",8,5.75,46,Card
COF-01936,2025-02-02,"Cappuccino",6,5.75,34.5,Card
COF-01937,2024-03-01,"Cappuccino",9,5.75,51.75,Card
COF-01938,2024-03-05,"Cappuccino",5,5.75,28.75,Card
COF-01939,2025-02-23,"Cappuccino",9,5.75,51.75,Card
COF-01940,2024-05-12,"Cappuccino",8,5.75,46,Card
COF-01941,2024-05-06,"Cappuccino",8,5.75,46,Card
COF-01942,2025-02-04,"Cappuccino",7,5.75,40.25,Card
COF-01943,2024-12-19,"Cappuccino",4,5.75,23,Card
COF-01944,2024-05-28,"Cappuccino",5,5.75,28.75,Card
COF-01945,2024-06-16,"Cappuccino",8,5.75,46,Card
COF-01946,2025-01-22,"Cappuccino",5,5.75,28.75,Card
COF-01947,2024-03-01,"Cappuccino",4,5.75,23,Card
COF-01948,2024-05-12,"Cappuccino",5,5.75,28.75,Card
COF-01949,2025-01-31,"Cappuccino",9,5.75,51.75,Card
COF-01950,2024-12-16,"Cappuccino",10,5.75,57.5,Card
COF-01951,2024-04-20,"Cappuccino",8,5.75,46,Card
COF-01952,2025-01-14,"Cappuccino",6,5.75,34.5,Card
COF-01953,2024-11-27,"Cappuccino",8,5.75,46,Card
COF-01954,2024-06-13,"Cappuccino",4,5.75,23,Card
COF-01955,2024-10-05,"Cappuccino",9,5.75,51.75,Card
COF-01956,2024-10-10,"Cappuccino",9,5.75,51.75,Card
COF-01957,2024-10-02,"Cappuccino",4,5.75,23,Card
COF-01958,2024-07-05,"Cappuccino",5,5.75,28.75,Card
COF-01959,2025-03-25,"Cappuccino",10,5.75,57.5,Card
COF-01960,2025-03-03,"Cappuccino",4,5.75,23,Card
COF-01961,2024-12-15,"Cappuccino",4,5.75,23,Card
COF-01962,2024-05-16,"Cappuccino",4,5.75,23,Card
COF-01963,2025-01-11,"Cappuccino",7,5.75,40.25,Card
COF-01964,2024-03-24,"Cappuccino",4,5.75,23,Card
COF-01965,2024-09-23,"Cappuccino",9,5.75,51.75,Card
COF-01966,2024-06-21,"Cappuccino",8,5.75,46,Card
COF-01967,2025-03-23,"Cappuccino",6,5.75,34.5,Card
COF-01968,2025-01-27,"Cappuccino",5,5.75,28.75,Card
COF-01969,2025-03-30,"Cappuccino",9,5.75,51.75,Card
COF-01970,2025-02-22,"Cappuccino",9,5.75,51.75,Card
COF-01971,2024-06-06,"Cappuccino",9,5.75,51.75,Card
COF-01972,2024-09-14,"Cappuccino",7,5.75,40.25,Card
COF-01973,2024-05-22,"Cappuccino",6,5.75,34.5,Card
COF-01974,2025-01-19,"Cappuccino",9,5.75,51.75,Card
COF-01975,2024-07-18,"Cappuccino",7,5.75,40.25,Card
COF-01976,2024-04-06,"Cappuccino",9,5.75,51.75,Card
COF-01977,2024-10-29,"Cappuccino",8,5.75,46,Card
COF-01978,2024-03-26,"Cappuccino",10,5.75,57.5,Card
COF-01979,2024-09-30,"Cappuccino",10,5.75,57.5,Card
COF-01980,2024-07-11,"Cappuccino",5,5.75,28.75,Card
COF-01981,2024-06-23,"Cappuccino",10,5.75,57.5,Card
COF-01982,2025-01-27,"Cappuccino",9,5.75,51.75,Card
COF-01983,2025-03-13,"Cappuccino",4,5.75,23,Card
COF-01984,2025-01-29,"Cappuccino",4,5.75,23,Card
COF-01985,2024-12-12,"Cappuccino",5,5.75,28.75,Card
COF-01986,2025-01-22,"Cappuccino",7,5.75,40.25,Card
COF-01987,2025-02-05,"Cappuccino",10,5.75,57.5,Cash
COF-01988,2025-03-10,"Cappuccino",6,5.75,34.5,Card
COF-01989,2024-03-14,"Cappuccino",5,5.75,28.75,Card
COF-01990,2025-02-13,"Cappuccino",10,5.75,57.5,Card
COF-01991,2024-06-21,"Cappuccino",10,5.75,57.5,Card
COF-01992,2024-08-04,"Cappuccino",7,5.75,40.25,Card
COF-01993,2024-11-06,"Cappuccino",7,5.75,40.25,Card
COF-01994,2024-10-08,"Cappuccino",4,5.75,23,Card
COF-01995,2024-06-04,"Cappuccino",9,5.75,51.75,Card
COF-01996,2024-03-31,"Cappuccino",6,5.75,34.5,Card
COF-01997,2024-05-20,"Cappuccino",8,5.75,46,Card
COF-01998,2024-04-16,"Cappuccino",7,5.75,40.25,Card
COF-01999,2024-06-17,"Cappuccino",6,5.75,34.5,Card
COF-02000,2024-09-22,"Cappuccino",9,5.75,51.75,Card
COF-02001,2024-10-14,"Cappuccino",4,5.75,23,Card
COF-02002,2024-10-09,"Cappuccino",7,5.75,40.25,Card
COF-02003,2024-04-15,"Cappuccino",6,5.75,34.5,Card
COF-02004,2024-11-12,"Cappuccino",5,5.75,28.75,Card
COF-02005,2024-03-12,"Cappuccino",6,5.75,34.5,Card
COF-02006,2024-06-02,"Cappuccino",8,5.75,46,Card
COF-02007,2024-09-15,"Cappuccino",10,5.75,57.5,Card
COF-02008,2024-03-06,"Cappuccino",8,5.75,46,Card
COF-02009,2024-06-02,"Cappuccino",5,5.75,28.75,Card
COF-02010,2025-02-07,"Cappuccino",4,5.75,23,Card
COF-02011,2024-06-18,"Cappuccino",4,5.75,23,Card
COF-02012,2024-03-18,"Cappuccino",10,5.75,57.5,Card
COF-02013,2024-12-07,"Cappuccino",8,5.75,46,Card
COF-02014,2024-08-14,"Cappuccino",10,5.75,57.5,Cash
COF-02015,2024-05-06,"Cappuccino",7,5.75,40.25,Card
COF-02016,2024-08-18,"Cappuccino",4,5.75,23,Card
COF-02017,2024-09-26,"Cappuccino",4,5.75,23,Card
COF-02018,2024-03-28,"Cappuccino",4,5.75,23,Card
COF-02019,2025-01-06,"Cappuccino",7,5.75,40.25,Card
COF-02020,2025-01-19,"Cappuccino",6,5.75,34.5,Card
COF-02021,2025-01-11,"Cappuccino",5,5.75,28.75,Card
COF-02022,2024-08-20,"Cappuccino",6,5.75,34.5,Card
COF-02023,2024-06-15,"Cappuccino",10,5.75,57.5,Card
COF-02024,2024-12-02,"Cappuccino",7,5.75,40.25,Card
COF-02025,2024-07-06,"Cappuccino",4,5.75,23,Card
COF-02026,2025-01-25,"Cappuccino",9,5.75,51.75,Card
COF-02027,2024-12-13,"Cappuccino",9,5.75,51.75,Card
COF-02028,2024-05-31,"Cappuccino",6,5.75,34.5,Card
COF-02029,2024-10-06,"Cappuccino",5,5.75,28.75,Card
COF-02030,2025-02-02,"Cappuccino",5,5.75,28.75,Card
COF-02031,2024-11-23,"Cappuccino",10,5.75,57.5,Card
COF-02032,2025-01-17,"Cappuccino",8,5.75,46,Card
COF-02033,2025-01-11,"Cappuccino",9,5.75,51.75,Card
COF-02034,2024-08-22,"Cappuccino",5,5.75,28.75,Card
COF-02035,2025-02-02,"Cappuccino",9,5.75,51.75,Card
COF-02036,2024-10-28,"Cappuccino",9,5.75,51.75,Card
COF-02037,2025-02-04,"Cappuccino",10,5.75,57.5,Card
COF-02038,2024-06-14,"Cappuccino",4,5.75,23,Card
COF-02039,2024-07-01,"Cappuccino",7,5.75,40.25,Card
COF-02040,2024-04-20,"Cappuccino",10,5.75,57.5,Card
COF-02041,2025-03-25,"Cappuccino",6,5.75,34.5,Card
COF-02042,2025-02-16,"Cappuccino",4,5.75,23,Card
COF-02043,2024-11-22,"Cappuccino",7,5.75,40.25,Card
COF-02044,2024-06-18,"Cappuccino",4,5.75,23,Card
COF-02045,2025-03-07,"Cappuccino",5,5.75,28.75,Card
COF-02046,2025-03-22,"Cappuccino",6,5.75,34.5,Card
COF-02047,2024-10-13,"Cappuccino",10,5.75,57.5,Card
COF-02048,2024-05-02,"Cappuccino",10,5.75,57.5,Card
COF-02049,2024-12-07,"Cappuccino",6,5.75,34.5,Card
COF-02050,2025-01-24,"Cappuccino",7,5.75,40.25,Card
COF-02051,2025-01-15,"Cappuccino",8,5.75,46,Card
COF-02052,2024-03-10,"Cappuccino",7,5.75,40.25,Card
COF-02053,2024-07-29,"Cappuccino",10,5.75,57.5,Card
COF-02054,2025-02-10,"Cappuccino",10,5.75,57.5,Card
COF-02055,2024-09-06,"Cappuccino",8,5.75,46,Card
COF-02056,2024-10-23,"Cappuccino",6,5.75,34.5,Card
COF-02057,2025-02-12,"Cappuccino",6,5.75,34.5,Card
COF-02058,2024-08-06,"Cappuccino",7,5.75,40.25,Card
COF-02059,2024-12-03,"Cappuccino",9,5.75,51.75,Card
COF-02060,2024-08-12,"Cappuccino",5,5.75,28.75,Card
COF-02061,2025-01-26,"Cappuccino",9,5.75,51.75,Cash
COF-02062,2024-08-08,"Cappuccino",7,5.75,40.25,Card
COF-02063,2024-06-13,"Cappuccino",10,5.75,57.5,Card
COF-02064,2025-02-16,"Cappuccino",8,5.75,46,Card
COF-02065,2024-12-02,"Cappuccino",8,5.75,46,Cash
COF-02066,2024-05-27,"Cappuccino",8,5.75,46,Card
COF-02067,2024-08-02,"Cappuccino",4,5.75,23,Card
COF-02068,2025-03-27,"Cappuccino",10,5.75,57.5,Card
COF-02069,2025-02-05,"Cappuccino",6,5.75,34.5,Card
COF-02070,2025-02-26,"Cappuccino",6,5.75,34.5,Card
COF-02071,2024-07-10,"Cappuccino",10,5.75,57.5,Card
COF-02072,2024-05-17,"Cappuccino",4,5.75,23,Card
COF-02073,2024-06-03,"Cappuccino",4,5.75,23,Card
COF-02074,2024-10-06,"Cappuccino",6,5.75,34.5,Card
COF-02075,2025-03-24,"Cappuccino",10,5.75,57.5,Card
COF-02076,2025-01-04,"Cappuccino",8,5.75,46,Card
COF-02077,2025-03-02,"Cappuccino",7,5.75,40.25,Card
COF-02078,2024-03-03,"Cappuccino",4,5.75,23,Card
COF-02079,2024-09-28,"Cappuccino",9,5.75,51.75,Card
COF-02080,2025-01-22,"Cappuccino",7,5.75,40.25,Card
COF-02081,2024-06-07,"Cappuccino",6,5.75,34.5,Card
COF-02082,2024-05-18,"Cappuccino",7,5.75,40.25,Card
COF-02083,2024-11-01,"Cappuccino",7,5.75,40.25,Card
COF-02084,2025-02-27,"Cappuccino",10,5.75,57.5,Card
COF-02085,2024-06-27,"Cappuccino",9,5.75,51.75,Card
COF-02086,2024-11-19,"Cappuccino",4,5.75,23,Card
COF-02087,2024-08-20,"Cappuccino",4,5.75,23,Card
COF-02088,2024-06-09,"Cappuccino",10,5.75,57.5,Card
COF-02089,2024-09-07,"Cappuccino",6,5.75,34.5,Card
COF-02090,2024-12-13,"Cappuccino",8,5.75,46,Card
COF-02091,2024-05-20,"Cappuccino",6,5.75,34.5,Card
COF-02092,2024-03-22,"Cappuccino",6,5.75,34.5,Card
COF-02093,2025-01-20,"Cappuccino",9,5.75,51.75,Card
COF-02094,2024-04-11,"Cappuccino",5,5.75,28.75,Card
COF-02095,2024-05-20,"Cappuccino",4,5.75,23,Card
COF-02096,2024-10-02,"Cappuccino",8,5.75,46,Card
COF-02097,2024-06-20,"Cappuccino",10,5.75,57.5,Card
COF-02098,2025-03-02,"Cappuccino",6,5.75,34.5,Card
COF-02099,2024-07-19,"Cappuccino",10,5.75,57.5,Card
COF-02100,2024-12-22,"Cappuccino",9,5.75,51.75,Card
COF-02101,2024-12-01,"Cappuccino",10,5.75,57.5,Card
COF-02102,2024-09-01,"Cappuccino",8,5.75,46,Card
COF-02103,2024-03-30,"Cappuccino",5,5.75,28.75,Card
COF-02104,2025-01-11,"Cappuccino",9,5.75,51.75,Card
COF-02105,2024-09-29,"Cappuccino",6,5.75,34.5,Card
COF-02106,2024-09-18,"Cappuccino",4,5.75,23,Card
COF-02107,2024-07-15,"Cappuccino",10,5.75,57.5,Card
COF-02108,2024-12-21,"Cappuccino",7,5.75,40.25,Card
COF-02109,2024-07-17,"Cappuccino",5,5.75,28.75,Cash
COF-02110,2024-03-28,"Cappuccino",8,5.75,46,Card
COF-02111,2024-11-01,"Cappuccino",4,5.75,23,Card
COF-02112,2024-05-17,"Cappuccino",6,5.75,34.5,Card
COF-02113,2024-07-19,"Cappuccino",9,5.75,51.75,Card
COF-02114,2025-03-02,"Cappuccino",7,5.75,40.25,Card
COF-02115,2024-11-17,"Cappuccino",7,5.75,40.25,Cash
COF-02116,2024-10-31,"Cappuccino",6,5.75,34.5,Card
COF-02117,2024-10-01,"Cappuccino",9,5.75,51.75,Card
COF-02118,2024-07-30,"Cappuccino",6,5.75,34.5,Card
COF-02119,2024-10-30,"Cappuccino",10,5.75,57.5,Card
COF-02120,2024-03-21,"Cappuccino",4,5.75,23,Card
COF-02121,2024-10-05,"Cappuccino",4,5.75,23,Card
COF-02122,2024-05-28,"Cappuccino",5,5.75,28.75,Card
COF-02123,2024-05-01,"Cappuccino",6,5.75,34.5,Card
COF-02124,2024-11-14,"Cappuccino",5,5.75,28.75,Card
COF-02125,2024-11-27,"Cappuccino",6,5.75,34.5,Card
COF-02126,2024-05-02,"Cappuccino",4,5.75,23,Card
COF-02127,2024-12-29,"Cappuccino",9,5.75,51.75,Card
COF-02128,2025-03-15,"Cappuccino",7,5.75,40.25,Card
COF-02129,2024-07-21,"Cappuccino",5,5.75,28.75,Card
COF-02130,2024-06-22,"Cappuccino",8,5.75,46,Card
COF-02131,2025-01-17,"Cappuccino",6,5.75,34.5,Card
COF-02132,2025-02-04,"Cappuccino",6,5.75,34.5,Card
COF-02133,2025-02-25,"Cappuccino",7,5.75,40.25,Card
COF-02134,2024-06-08,"Cappuccino",7,5.75,40.25,Card
COF-02135,2024-04-24,"Cappuccino",10,5.75,57.5,Card
COF-02136,2024-11-08,"Cappuccino",8,5.75,46,Card
COF-02137,2024-07-04,"Cappuccino",7,5.75,40.25,Card
COF-02138,2024-09-12,"Cappuccino",6,5.75,34.5,Card
COF-02139,2024-10-02,"Cappuccino",8,5.75,46,Card
COF-02140,2024-12-01,"Cappuccino",10,5.75,57.5,Card
COF-02141,2024-04-11,"Cappuccino",10,5.75,57.5,Card
COF-02142,2024-08-30,"Cappuccino",9,5.75,51.75,Card
COF-02143,2024-11-28,"Cappuccino",9,5.75,51.75,Card
COF-02144,2025-03-30,"Cappuccino",5,5.75,28.75,Card
COF-02145,2024-11-15,"Cappuccino",7,5.75,40.25,Card
COF-02146,2025-01-28,"Cappuccino",9,5.75,51.75,Card
COF-02147,2024-05-02,"Cappuccino",9,5.75,51.75,Card
COF-02148,2024-11-26,"Cappuccino",10,5.75,57.5,Card
COF-02149,2024-10-24,"Cappuccino",6,5.75,34.5,Cash
COF-02150,2024-06-04,"Cappuccino",6,5.75,34.5,Card
COF-02151,2025-03-28,"Cappuccino",5,5.75,28.75,Card
COF-02152,2024-07-21,"Cappuccino",5,5.75,28.75,Card
COF-02153,2024-06-22,"Cappuccino",8,5.75,46,Card
COF-02154,2025-01-27,"Cappuccino",10,5.75,57.5,Card
COF-02155,2025-03-08,"Cappuccino",6,5.75,34.5,Card
COF-02156,2024-05-23,"Cappuccino",9,5.75,51.75,Card
COF-02157,2024-04-12,"Cappuccino",8,5.75,46,Card
COF-02158,2025-01-26,"Cappuccino",7,5.75,40.25,Card
COF-02159,2024-08-07,"Cappuccino",6,5.75,34.5,Card
COF-02160,2024-11-09,"Cappuccino",10,5.75,57.5,Card
COF-02161,2025-01-26,"Americano",6,4.5,27,Card
COF-02162,2024-06-12,"Americano",3,4.5,13.5,Card
COF-02163,2024-04-01,"Americano",5,4.5,22.5,Card
COF-02164,2024-11-26,"Americano",7,4.5,31.5,Card
COF-02165,2024-10-20,"Americano",5,4.5,22.5,Card
COF-02166,2024-11-19,"Americano",8,4.5,36,Card
COF-02167,2025-02-23,"Americano",6,4.5,27,Card
COF-02168,2024-06-06,"Americano",4,4.5,18,Card
COF-02169,2024-03-05,"Americano",4,4.5,18,Card
COF-02170,2024-08-17,"Americano",10,4.5,45,Card
COF-02171,2024-11-29,"Americano",8,4.5,36,Card
COF-02172,2024-09-26,"Americano",3,4.5,13.5,Card
COF-02173,2024-07-22,"Americano",8,4.5,36,Card
COF-02174,2024-05-14,"Americano",4,4.5,18,Card
COF-02175,2024-08-05,"Americano",6,4.5,27,Card
COF-02176,2024-11-02,"Americano",4,4.5,18,Card
COF-02177,2024-07-27,"Americano",8,4.5,36,Card
COF-02178,2024-06-09,"Americano",8,4.5,36,Card
COF-02179,2024-03-14,"Americano",7,4.5,31.5,Card
COF-02180,2025-02-18,"Americano",5,4.5,22.5,Card
COF-02181,2024-07-15,"Americano",8,4.5,36,Card
COF-02182,2024-11-12,"Americano",10,4.5,45,Card
COF-02183,2024-07-10,"Americano",3,4.5,13.5,Card
COF-02184,2024-06-13,"Americano",5,4.5,22.5,Card
COF-02185,2024-07-09,"Americano",8,4.5,36,Card
COF-02186,2025-03-09,"Americano",9,4.5,40.5,Card
COF-02187,2024-09-02,"Americano",6,4.5,27,Card
COF-02188,2024-08-31,"Americano",3,4.5,13.5,Card
COF-02189,2024-03-18,"Americano",6,4.5,27,Card
COF-02190,2024-07-14,"Americano",6,4.5,27,Card
COF-02191,2024-05-16,"Americano",6,4.5,27,Card
COF-02192,2024-09-01,"Americano",9,4.5,40.5,Card
COF-02193,2024-05-19,"Americano",9,4.5,40.5,Card
COF-02194,2024-06-01,"Americano",5,4.5,22.5,Card
COF-02195,2025-02-21,"Americano",3,4.5,13.5,Card
COF-02196,2024-10-29,"Americano",10,4.5,45,Cash
COF-02197,2024-05-24,"Americano",3,4.5,13.5,Card
COF-02198,2024-10-26,"Americano",6,4.5,27,Card
COF-02199,2025-03-09,"Americano",10,4.5,45,Card
COF-02200,2024-04-17,"Americano",7,4.5,31.5,Card
COF-02201,2025-03-30,"Americano",10,4.5,45,Card
COF-02202,2025-02-22,"Americano",3,4.5,13.5,Card
COF-02203,2024-11-08,"Americano",9,4.5,40.5,Card
COF-02204,2025-01-02,"Americano",8,4.5,36,Card
COF-02205,2024-06-17,"Americano",4,4.5,18,Card
COF-02206,2024-12-11,"Americano",7,4.5,31.5,Card
COF-02207,2025-01-05,"Americano",6,4.5,27,Card
COF-02208,2025-02-22,"Americano",4,4.5,18,Card
COF-02209,2024-11-19,"Americano",7,4.5,31.5,Card
COF-02210,2024-10-11,"Americano",7,4.5,31.5,Card
COF-02211,2025-02-12,"Americano",3,4.5,13.5,Card
COF-02212,2025-02-10,"Americano",4,4.5,18,Card
COF-02213,2024-11-02,"Americano",10,4.5,45,Card
COF-02214,2024-10-24,"Americano",10,4.5,45,Card
COF-02215,2024-04-22,"Americano",6,4.5,27,Card
COF-02216,2024-11-12,"Americano",5,4.5,22.5,Card
COF-02217,2024-12-27,"Americano",4,4.5,18,Card
COF-02218,2024-11-16,"Americano",5,4.5,22.5,Card
COF-02219,2024-03-19,"Americano",3,4.5,13.5,Card
COF-02220,2024-05-04,"Americano",4,4.5,18,Card
COF-02221,2025-01-09,"Americano",3,4.5,13.5,Card
COF-02222,2025-02-27,"Americano",10,4.5,45,Card
COF-02223,2025-03-11,"Americano",6,4.5,27,Card
COF-02224,2025-01-11,"Americano",3,4.5,13.5,Card
COF-02225,2025-02-19,"Americano",4,4.5,18,Card
COF-02226,2024-08-26,"Americano",9,4.5,40.5,Card
COF-02227,2024-03-22,"Americano",3,4.5,13.5,Card
COF-02228,2025-01-30,"Americano",9,4.5,40.5,Card
COF-02229,2024-11-08,"Americano",4,4.5,18,Card
COF-02230,2025-03-22,"Americano",9,4.5,40.5,Card
COF-02231,2024-08-20,"Americano",6,4.5,27,Card
COF-02232,2024-10-10,"Americano",9,4.5,40.5,Card
COF-02233,2024-12-10,"Americano",4,4.5,18,Card
COF-02234,2024-11-28,"Americano",8,4.5,36,Card
COF-02235,2024-05-16,"Americano",10,4.5,45,Card
COF-02236,2024-12-26,"Americano",9,4.5,40.5,Card
COF-02237,2024-12-09,"Americano",7,4.5,31.5,Card
